ID,output
TEST_1096,"잠을 잘 수가 없다. 벽이 마치 얇은 나무판자로 이루어진 듯... 밖에 오토바이, 차 지나가는 소리, 술 취한 사람이 울어대는 소리, 옆방 남자들이 노래 부르는 소리, 당구장에서 뭔가 준비하는 소리 등등 다 들리고... 옆방 담배 냄새까지 새어 들어옴(화장실 문 꽉 안 닫힘). 아마 모텔급 호텔이라도 기본은 해야 하는 거 아닌지... 정말 너무합니다."
TEST_1097,"외국 친구가 와서 소개해 줬는데 비즈니스 호텔이라 그런지 군더더기 없이 깔끔하고 룸도 조용해서 매우 만족했어요^^ 직원분들도 제 친구에게 외국인 소통하는데 전혀 문제없고 친절하셨고요. 1층에 카페, 지하에 레스토랑도 있어서 식사나 커피도 딱 해결 가능하고 성수역 바로 앞이라 대중교통도 편했답니다. 추천 많이 할게요~"
TEST_1098,"부산 불꽃 축제 기간이라 11월 9일 예약한 방을 취소해달라는 건가요? 정당하게 올라온 가격에 결제한 건데, 본인들이 잘못해 놓고 취소해달라니 해주긴 했는데 열받음."
TEST_1099,"남자친구랑 100일 여행으로 갔는데, 들어가자마자 뷰가 지립니다 ᅲᅲ 1분 1초가 아깝네요 ^-^ 호텔 1으로 오세요!"
TEST_1100,"특급급 쓰레기 사진들 보고 여름휴가 5일 정도 장박 알아보려구 따라 갔는데, 거기에서 일부러 답사를 갔다가 영월로 가서 코불교불 넘어서 30분을 가서 이곳저곳 다녔는데 입구에 고기 구워놓고 뭐하려고 왔냐고 묻더라구요. 다시 오냐고 물어보니 자기라는 식으로 대답한다고... 내가 알고 가봤지만 이런 경우는 처음이라 진심은 모르겠고, 안쪽은 들어가지도 못하고 입구에서 쫓겨났고... 그냥 입구에서 차 돌려 나왔습니다. 기다리라고 하니 기다려 주겠지... 특급급 말을 왜 그렇게 하는지, 캠핑 가본 중에 처음이라 너무 기분이 나빠서... 이런 후기 같은 거 전혀 안 쓰는데, 솔직히 여기 같은 거 전혀 안 쓰는데, 쓰고 나서 기분이 너무 나빠서... 이런 후기 같은 거 전혀 안 쓰는데, 쓰고 나서 기분이 너무 나빠서..."
TEST_1101,흠... 하루 잘 묵었는데 저는 서비스나 방 상태 정도는 만족스러웠습니다. 에어컨은 조절이 안 돼서? 좀 춥고 베개는 뭔가 묻어 있었어요.
TEST_1102,마사지 받으려고 스파만 이용했는데 기대 이상입니다. 직원분들이 친절하시고 관리 엄청 잘해주세요!! 세상 편한 분위기에서 아주 잘해주십니다. 덕분에 스파장이 놓였어요 ᅲᅲ 이래서 다들 마사지 받고 스파 받는구나 싶었던 경험이었네요.
TEST_1103,"호텔은 불만이 없는데, 주변이 너무 별로예요."
TEST_1104,"최악의 서비스와 가성비 민박도 여기보단 깔끔할 듯. 발코니에 담배 꽁초 모아둔 캔버스도 밖에 못하는 청소업체가 있으니 말 다 했지. 고객님이 그럴 수 있다는 숙박업소에서는 안 통하는 말임. 바가지 때문에 더더욱 숙박객을 힘들게 해야지, 숙박객을 더 피곤하게 하면 호텔로서의 이미지 추락하지 않을까?"
TEST_1105,플랫폼에 올라가는 사진은 사기 수준도 미치지 못해서 다른 방 잡아서 잠.
TEST_1106,"4월 중순에 갔고, 버킷리스트 2라서 숙박일부터 토요일까지 3박 4일에 32만 원(시티뷰)입니다. 그런데 시티뷰는 뷰랄 건 없습니다. 장소는 택시 기사님들께 ""신라스테이 가세요""라고 하면 한번에 갈 정도입니다. 해운대 고속철도역으로는 7분 거리지만, 버스정류장으로는 4분 거리로 이동이 용이합니다. 해운대 시티버스도 금방 탈 수 있습니다. + 무엇보다 해운대 백사장까지 4분 거리입니다. 근처에 해운대 포장 거리와 앞에 한옥집이 많습니다. #태풍 마리나 옆 가구 거리에는 <마로니에>라는 카페 강추! 갤러리 카페라서 분위기 있고 음료도 맛있으며 사람이 별로 없습니다. 편의시설."
TEST_1107,"예전에 훌륭했던 투숙객 전용 라운지 음식은 절반 이상 취소됨. 스탠드도 더 이상 없고, 신라스테이 방도 전혀 없음... 와, 먹을 거 진짜 없음.... 차라리 객실 요금을 내리면 될 텐데 왜 라운지 음식 좋았던 걸 잊었는지 모르겠음... 샴페인이 업그레이드되서 걸고 취소된 건 아닌데 뭔 개소리... 과일도 딸랑 하나, 음료도 우유, 샴페인도 종류 3개인데 싸구렁... 그냥 라운지 안 하는 게 나을지도.... 뷰랑 럭셔리함으로만 보고 가는 곳, 그게 다임... 라운지 때문에 무조건 여기에서 자야 한다고 주변 사람들에게 추천했는데 이제는 글쎄....."
TEST_1108,1010호에 머물렀습니다. 측면으로 테라스에서 바다뷰가 좋습니다. 항구와 등이 한눈에 들어옵니다. 새벽에 머리맡 창으로 일출을 침대에서 감상할 수 있습니다. 깨끗하고 간단한 주방시설과 세탁기도 있네요.
TEST_1109,넓은 창문으로 바다가 보이는 쪽 방이 뷰가 환상적이었어요. 직원들의 친절한 서비스와 청결도 만족스러웠습니다. 2박 3일이 휴가였답니다.
TEST_1110,"여러 캠핑장을 다니다 보니 덕풍계곡 캠핑장이 끌려서 리뷰를 다시 남겨요. 일단 유명하다는 캠핑장은 카페 운영 예약을 받는데, 여기는 간단하게 네이버 예약!! 1박만 하면 무조건 패스. 너무 아쉬워서 집에 가서 자다가 꿈에 나오네요. 제대로 가고 있나...? 여기가 맞나 싶은 길로 안내하지만 중간중간 안내 표시가 있어서 괜찮아요.  산책 코스도 별도로 있는 캠핑장이 있다? 미친 캠핑장이죠... 캠핑장 뷰도 어마어마한데, 산책 코스 올라가면 인생샷 그냥 건지 (3번째 사진). 이 정도로 다 갖춘 캠핑장은 아직 못 가봤고 앞으로도 없을 것 같아요. 산장 안내소? 카페?에 없는 거 없음. 제가 본 안내소 중 가장 크고 물품들도 가장 많이 구비되어 있어요."
TEST_1111,최악 서비스와 장사치들. 특급 호텔이 동네 시장처럼 모기 상품만 팔아 제끼.
TEST_1112,모처럼 느끼고 갑니다~
TEST_1113,"파크 하얏트 부산의 아름다운 뷰 :) 그런데 저는 이번에 좀 실망했어요. 웰컴 과일 접시는 떡하니 올려놓고 곽이는 없고 ^^ 안 줄 거면 접시도 치워두던가, 청소도 대충 했는지 안 했는지 바닥에 라면 국물이 뚝뚝 떨어져 있고... 암튼 저는 별로였네요 ᄏ"
TEST_1114,"객실이 깨끗하고 바다가 보여서 좋았습니다. 방음도 잘 되어 조용히 잘 지내다 갑니다. 관리하시는 분들도 친절하십니다. 호텔 건물에 있는 카페도 예쁘고 맛있으며, 특히 루프탑 경치가 정말 좋습니다!"
TEST_1115,와이프랑 부모님을 모시고 5일 동안 있었는데 좋았습니다.
TEST_1116,서울 주요 방면 오전 주차 요원 직원 교육 필요합니다. 잘보다 사람이 먼저입니다.
TEST_1117,청소하지 말아 달라 했는데 들어와서 다 정리하고 가셨길래 당황했네요.
TEST_1118,가족과의 평창 여행~ 지난 여행이 마무리가 참 좋았습니다. 객실이 정말 깔끔해요~ 모텔 특유의 냄새도 없고 편안했습니다. 가족들 모두 좋아하네요~
TEST_1119,"깨끗하고 가성비가 최고입니다. 조식(룸서비스)으로 샌드위치, 유부초밥, 커피가 나오는데 과하지 않고 맛있어요."
TEST_1120,무조건 디럭스급부터 이용 추천! 슈페리어와 스탠다드에는 객실이 엉망인 경우가 있어서 낭패를 본 적 있음.
TEST_1121,예약받아 놓고 현장 손님에게 가격을 더 받는 것은 무슨 심보인가요? ᄏᄏᄏ 손님이 호구도 아니고 장사 접으세요. 이미 주변 지인 다 알고 있습니다. 해피아워 부산인 포함 말고 관광객으로 먹고 싶은데 이제 다 죽겠네요. 화이팅! 그렇게 좀 집중만 하세요. 꼭 이렇게 되도 않는 7만원 더 벌겠다고.
TEST_1122,옛날 리뷰는 별로네요? 그런데 지금은 좋아요. 객실 엄청 깨끗함. 바닥 어떻게 청소하시는지 궁금할 정도로 우리집보다 깨끗함..... 사우나도 좋음. 투숙이 끝나면니들이 계신데 그냥 NPC 돌리심. 에어컨 잘됨. 고층 뷰 좋음. 베개도 봄 ᄒᄒ 해운대랑도 가까워서 최고..
TEST_1123,"펜션 카페는 다 좋은데, 일하시는 분들이 너무 무뚝뚝합니다^^"
TEST_1124,뷰와 에어비앤비 업장 모두 너무 좋았는데 방음이 정말 아쉬웠습니다. 옆 방 대화 소리가 다 들립니다. 굳이 그렇게 크게 얘기하는 것도 아닌데요ᅲ
TEST_1125,"호텔 1에서 눈 뜨자마자 보이는 뷰예요. 일어나자마자 감탄했어요. 혼자 머물기 너무 좋고 시설도 깔끔해요. 공용 샤워실이라고 완전 밀폐형인가 걱정하면서 갔는데, 샤워실마다 문이 있어서 개인 블라인드도 깔아주고 좋더라고요. 또 캡슐 호텔은 에어컨을 중앙에서 관리하는데, 누구는 내내 덥다는 생각도 안 들었고 아침 조식도 좋고 카페를 반값에 이용할 수 있다는 점도 너무 마음에 들었습니다. 재방문 의사 있고 친구랑 또 올 것 같아요! 게다가 광안리가 바로 앞이라 밤이든 새벽이든 중앙적으로 바다 보러 갈 수 있다는 게 가장 큰 장점이에요. 생각보다 너무 편했고 좋았습니다"
TEST_1126,시설과 전망이 매우 훌륭하네요. 담에 꼭 숙박하고 싶네요.
TEST_1127,"공짜 조식이라 그런가, 틱가 난다. 싸구려 소시지, 대충 한 계란 요리, 맛없는 과일. 배달이 안 되었다며 서비스 유상 냉장고... 차라리 돈 받고 제대로 하면 좋겠다. 이 건물은 신축이 맞나? 낡고 냄새도 난다. 모텔 리모델링한 것처럼. 발렛파킹 해주면 뭐하나. 다음 날 아침 내 차는 아무 말도 없이 대충 바깥에 나가 있더라. 에어컨은 몇 번을 키고 끄고 해야 제대로 켜진다. 옆방 소리 다 울리고. 직원들 소통 통로에 내가 호텔비 계산 안 했다고 짜증! 뭐, 물론 짜증은 할 수도 있다. 그런데 밤 11시 30분에 화재 전화 걸어도 두 번 울린다! 이런 데도 호텔인가? 매니저라고 사과 전화 왔는데, 밤 12시 다 돼서 얼굴 보고 사과하고 그러는 거 아니다. 내가 한 번만 더 잘 수 있으면 좋겠다."
TEST_1128,"해수욕장 바로 근처에 물놀이도 편하고, 가성비 대비해서 시설도 좋고, 무엇보다 조식있어서 기대하지 않았는데 다양한 먹거리가 있어서 놀랐어요. 재방문의사 있습니다~^^"
TEST_1129,"한마디 요약: 잠만 잘 거면 가도 되긴 한데 주인이 귀찮게 그래. 여기 배달 음식도 못 시켜 먹고 술도 못 마시게 하고, 아무 음식도 못 먹게 함. 뭘 먹으라는 거야? 이런 숙박 업소는 처음이다. 자기 몇 명에서 왔냐고 하고, 처음에 한 번 말하면 알아들어야지. 아침에 자고 있는데 몇 명에서 온 거냐고 또 물어봐서 잠에서 깼어. 뭐 하라는 거야? 왜 3번이나 물어봐? 주변에 도대체 이런 것 밖에 없는데 그거만 먹으라는 거야? 크리스마스에 가려고 2달 전부터 예약했는데 일단 방이라니, 하다하다 합니다. ---> 돈 버리고 싶고 기분 상하고 싶고 숙소에서 사진만 조금 보다가 잠들고 싶으면 가세요!"
TEST_1130,방이 깨끗하고 넓고 좋아요. 사장님도 친절해요.
TEST_1131,일몰과 일출을 함께 즐길 수 있어서 너무 좋았습니다. 뷰도 좋았고 쾌적하고 청결해서 이용하는 데 불편함이 전혀 없었어요. 아침에 가져다 주시는 조식도 좋았습니다~ 다음에 또 이용하려고요~
TEST_1132,"프리미엄 오션 레프트로 9층을 이용했습니다. 낮이든 밤이든 광안리가 한눈에 보여서 너무 좋았습니다~~ 바닥이 대리석이라 고급스러운 인테리어도 인상적이었고, 어메니티도 잘 준비되어 있어서 이용하는 데 편안함을 느꼈던 것 같습니다 :) 다음에는 혼자 캡슐룸도 이용해보려구 합니다~~~ 커플이나 커플로 오시는 분들에게 추천합니다. (3번째 사진은 룸에 구비된 귀여운 생수 사진이에요)"
TEST_1133,침구는 좋아요. 그런데 룸 컨디션이 별로 안 좋았어요. 침대에 머리카락이 있고 군데군데 먼지가 많이 쌓여 있었어요. 잠은 잘 잤네요.
TEST_1134,"위치나 뷰나 정말 너무 좋아요. 수영장이 작지만 따뜻해서 겨울에도 가기 좋아. 라운지 음식도 맛있고, 웨이트리스와 웨이트분들도 친절하시죠. 하우스키핑 직원분들도 친절하세요."
TEST_1135,"미리 예약했었는데 당일 예약이 더 싸요,,, 침대는 무슨, 오래된 침대, 수건도 호텔이 아니라 모텔이더군요. 호텔이 아닌 모텔이 맞아요."
TEST_1136,"블랙리스트룸을 이용했는데 인터넷 공유기가 방마다 있는 게 아니라 층별로 한 대씩 있는 건지, 너무너무 귀찮아서 영화도 제대로 볼 수가 없어요. 프론트에 전화하니 이미 호텔도 인지하고 있대요. 그렇다면 공유기를 추가로 설치하는 게 아닐까요? 동네 모텔도 아니고 3성급 호텔인데요. 체크인도 1시간 정도 걸리고... 이게 무슨...? 아무리 큰 호텔을 가도 체크인은 기다린 적은 없는데 도대체 왜..."
TEST_1137,편하게 쉬다가요. 방이 깔끔한 게 제일제일 마음에 들었어요!
TEST_1138,"사장님은 친절하셨고, 덤으로 무료 업그레이드해주셨어요. 인테리어도 완전 요즘 스타일로 깔끔하고 예뻤어요! 수압은 딱 좋았습니다. 근데 샤워하게 아쉬운 점이 너무 많았습니다ᅲ 체크인하고 들어가자마자 바닥에 털이랑, 침구에는 엄청 작지만 피 묻은 자국이 있었어요ᅲ 테이블도 없고, 세면도구가 다 테이블 위에 있어서 짐 올려놓을 곳이 협소했어요. 화장실 문이 다 유리로 된 점과 방에 큰 거울이 한 개도 없는 점도 아쉬웠어요ᅲ 샤워하고 나니 물도 밖으로 새더라구요ᅲ 다른 룸은 괜찮을 수도 있을 것 같은데, 드라이기는 개인적인 면이 아쉬웠네요ᅲ 그래도 예쁜 게 더 중요하다 하는 분에겐 추천합니다."
TEST_1139,시설은 개인용으로는 조금 힘든데 3~4명이서 놀 때는 최고인 것 같아요. 아침에 바다 뷰도 엄청 좋아요.
TEST_1140,깨끗하고 접근성이 좋다.
TEST_1141,"1점 주려고 했는데 뷰가 최악이 2점 드립니다. 몇 년 된 건물인지 모르겠지만, 시설이 노후되어 70년대 미국 호텔 느낌이에요. 옥상에 스카이 원이 있는데, 관리가 안 된 것 같아 보이네요. 차마 가긴 못했어요. 근방 같은 가격의 다른 호텔이나, 차라리 더 건물이 에어비앤비가 더 좋을 것 같아요. 3월 말인데 룸이 전면 유리로 되어 있어서 햇빛들 받으니 룸 온도가 30도까지 올라가서 에어컨 틀어 달라했더니 중앙난방(?) 구조라 개별 냉방 작동 불가하다고 하며 선풍기를 가져다 주는데... 바닥 카펫에서 먼지가 날리는 느낌이에요. 화장실에 물때와 곰팡이가 있고 냄새도... 하... 이 상태 그대로라면 다신 가지 않을 곳이에요."
